"Start Time","End Time","Tag","Note","Tree Type","Is Success"
"Mon Jan 25 20:14:06 GMT-03:00 2021","Mon Jan 25 20:40:49 GMT-03:00 2021","Sociology","","Pequena flor azul","True"
"Mon Jan 25 20:57:33 GMT-03:00 2021","Mon Jan 25 21:12:50 GMT-03:00 2021","English","","Pequena flor azul","True"
"Wed Jan 27 14:39:19 GMT-03:00 2021","Wed Jan 27 15:39:24 GMT-03:00 2021","VamoAí","","Árvore Lunar","True"
"Wed Jan 27 15:48:46 GMT-03:00 2021","Wed Jan 27 17:04:16 GMT-03:00 2021","VamoAí","","Árvore Lunar","True"
"Wed Jan 27 17:41:16 GMT-03:00 2021","Wed Jan 27 17:58:39 GMT-03:00 2021","English","","Cravo","True"
"Wed Jan 27 18:02:37 GMT-03:00 2021","Wed Jan 27 18:22:23 GMT-03:00 2021","English","","Cravo","True"
"Wed Jan 27 18:45:14 GMT-03:00 2021","Wed Jan 27 19:11:07 GMT-03:00 2021","English","","Cravo","True"
"Wed Jan 27 19:27:07 GMT-03:00 2021","Wed Jan 27 19:54:47 GMT-03:00 2021","VamoAí","","Trevo de quatro folhas","True"
"Thu Jan 28 17:29:10 GMT-03:00 2021","Thu Jan 28 18:05:08 GMT-03:00 2021","English","","Trevo de quatro folhas","True"
"Thu Jan 28 18:17:48 GMT-03:00 2021","Thu Jan 28 18:52:09 GMT-03:00 2021","English","","Trevo de quatro folhas","True"
"Thu Jan 28 19:56:03 GMT-03:00 2021","Thu Jan 28 20:24:27 GMT-03:00 2021","Sociology","","Trevo de quatro folhas","True"
"Thu Jan 28 20:46:00 GMT-03:00 2021","Thu Jan 28 21:14:53 GMT-03:00 2021","Sociology","","Trevo de quatro folhas","True"
"Fri Jan 29 13:40:55 GMT-03:00 2021","Fri Jan 29 14:41:02 GMT-03:00 2021","VamoAí","","Bichano","True"
"Fri Jan 29 15:51:08 GMT-03:00 2021","Fri Jan 29 16:39:04 GMT-03:00 2021","VamoAí","","Bichano","True"
"Fri Jan 29 17:42:00 GMT-03:00 2021","Fri Jan 29 17:59:48 GMT-03:00 2021","English","","Bichano","True"
"Fri Jan 29 18:04:27 GMT-03:00 2021","Fri Jan 29 18:40:19 GMT-03:00 2021","English","","Bichano","True"
"Fri Jan 29 18:46:12 GMT-03:00 2021","Fri Jan 29 19:14:44 GMT-03:00 2021","English","","Cravo","True"
"Sat Jan 30 12:02:19 GMT-03:00 2021","Sat Jan 30 13:14:40 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Mon Feb 01 13:52:48 GMT-03:00 2021","Mon Feb 01 15:06:08 GMT-03:00 2021","VamoAí","","Bichano","True"
"Mon Feb 01 15:52:56 GMT-03:00 2021","Mon Feb 01 16:40:45 GMT-03:00 2021","VamoAí","","Bichano","False"
"Tue Feb 02 13:56:09 GMT-03:00 2021","Tue Feb 02 14:23:33 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Tue Feb 02 14:40:05 GMT-03:00 2021","Tue Feb 02 15:20:39 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Tue Feb 02 15:30:25 GMT-03:00 2021","Tue Feb 02 16:23:57 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Tue Feb 02 16:47:38 GMT-03:00 2021","Tue Feb 02 17:43:33 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Tue Feb 02 18:13:25 GMT-03:00 2021","Tue Feb 02 18:30:16 GMT-03:00 2021","English","","Tulipa","True"
"Tue Feb 02 18:51:58 GMT-03:00 2021","Tue Feb 02 19:10:13 GMT-03:00 2021","English","","Tulipa","True"
"Tue Feb 02 19:23:01 GMT-03:00 2021","Tue Feb 02 19:51:12 GMT-03:00 2021","English","","Tulipa","True"
"Tue Feb 02 20:07:30 GMT-03:00 2021","Tue Feb 02 20:48:43 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Wed Feb 03 14:07:47 GMT-03:00 2021","Wed Feb 03 15:49:09 GMT-03:00 2021","VamoAí","","Ginkgo","True"
"Wed Feb 03 15:49:39 GMT-03:00 2021","Wed Feb 03 16:33:22 GMT-03:00 2021","VamoAí","","Ginkgo","True"
"Wed Feb 03 18:39:08 GMT-03:00 2021","Wed Feb 03 18:57:32 GMT-03:00 2021","English","","Trevo de quatro folhas","True"
"Wed Feb 03 19:41:24 GMT-03:00 2021","Wed Feb 03 20:10:34 GMT-03:00 2021","English","","Trevo de quatro folhas","True"
"Thu Feb 04 00:25:43 GMT-03:00 2021","Thu Feb 04 00:56:23 GMT-03:00 2021","Programing","","Trevo de quatro folhas","True"
"Thu Feb 04 14:27:02 GMT-03:00 2021","Thu Feb 04 15:27:15 GMT-03:00 2021","Programing","","Espírito da Floresta","True"
"Thu Feb 04 15:44:48 GMT-03:00 2021","Thu Feb 04 16:47:23 GMT-03:00 2021","Programing","","Espírito da Floresta","True"
"Thu Feb 04 17:23:43 GMT-03:00 2021","Thu Feb 04 17:41:35 GMT-03:00 2021","English","","Espírito da Floresta","True"
"Thu Feb 04 18:01:06 GMT-03:00 2021","Thu Feb 04 18:21:03 GMT-03:00 2021","English","","Espírito da Floresta","True"
"Thu Feb 04 18:39:52 GMT-03:00 2021","Thu Feb 04 19:09:23 GMT-03:00 2021","English","","Espírito da Floresta","True"
"Thu Feb 04 19:51:20 GMT-03:00 2021","Thu Feb 04 20:59:31 GMT-03:00 2021","English","","Polvorosa","True"
"Fri Feb 05 13:43:31 GMT-03:00 2021","Fri Feb 05 15:43:31 GMT-03:00 2021","VamoAí","","Ginkgo","True"
"Fri Feb 05 15:47:59 GMT-03:00 2021","Fri Feb 05 16:33:32 GMT-03:00 2021","VamoAí","","Ginkgo","True"
"Sun Feb 07 20:21:27 GMT-03:00 2021","Sun Feb 07 20:37:09 GMT-03:00 2021","Reading","","Tulipa","True"
"Mon Feb 08 00:28:44 GMT-03:00 2021","Mon Feb 08 00:54:17 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Mon Feb 08 01:03:07 GMT-03:00 2021","Mon Feb 08 01:28:11 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Mon Feb 08 13:35:42 GMT-03:00 2021","Mon Feb 08 15:35:42 GMT-03:00 2021","VamoAí","","Cerejeira","True"
"Mon Feb 08 15:40:49 GMT-03:00 2021","Mon Feb 08 16:33:03 GMT-03:00 2021","VamoAí","","Cerejeira","True"
"Mon Feb 08 17:53:28 GMT-03:00 2021","Mon Feb 08 18:09:31 GMT-03:00 2021","English","","Coral Estrelado","True"
"Mon Feb 08 18:30:51 GMT-03:00 2021","Mon Feb 08 18:51:07 GMT-03:00 2021","English","","Coral Estrelado","True"
"Mon Feb 08 19:06:25 GMT-03:00 2021","Mon Feb 08 19:33:17 GMT-03:00 2021","English","","Coral Estrelado","True"
"Mon Feb 08 20:32:49 GMT-03:00 2021","Mon Feb 08 21:08:09 GMT-03:00 2021","VamoAí","","Coral Estrelado","True"
"Tue Feb 09 14:31:01 GMT-03:00 2021","Tue Feb 09 15:34:33 GMT-03:00 2021","VamoAí","","Cedro","True"
"Tue Feb 09 15:53:05 GMT-03:00 2021","Tue Feb 09 17:13:22 GMT-03:00 2021","VamoAí","","Cedro","True"
"Tue Feb 09 17:53:37 GMT-03:00 2021","Tue Feb 09 18:12:04 GMT-03:00 2021","English","","Arbusto","True"
"Tue Feb 09 18:29:44 GMT-03:00 2021","Tue Feb 09 18:51:50 GMT-03:00 2021","English","","Arbusto","True"
"Tue Feb 09 19:12:34 GMT-03:00 2021","Tue Feb 09 20:32:14 GMT-03:00 2021","VamoAí","","Cacto","True"
"Wed Feb 10 00:16:07 GMT-03:00 2021","Wed Feb 10 01:16:55 GMT-03:00 2021","VamoAí","","Cacto","True"
"Wed Feb 10 01:27:21 GMT-03:00 2021","Wed Feb 10 01:56:34 GMT-03:00 2021","VamoAí","","Espírito da Água","True"
"Wed Feb 10 15:36:27 GMT-03:00 2021","Wed Feb 10 16:41:07 GMT-03:00 2021","VamoAí","","Árvore Enamorada","True"
"Wed Feb 10 18:14:35 GMT-03:00 2021","Wed Feb 10 18:31:01 GMT-03:00 2021","English","","Árvore Enamorada","True"
"Wed Feb 10 18:31:03 GMT-03:00 2021","Wed Feb 10 18:47:42 GMT-03:00 2021","English","","Árvore Enamorada","True"
"Wed Feb 10 20:07:55 GMT-03:00 2021","Wed Feb 10 20:33:32 GMT-03:00 2021","English","","Árvore Enamorada","True"
"Thu Feb 11 15:32:37 GMT-03:00 2021","Thu Feb 11 16:56:51 GMT-03:00 2021","VamoAí","","Ninho de passarinho","True"
"Thu Feb 11 17:55:56 GMT-03:00 2021","Thu Feb 11 18:22:12 GMT-03:00 2021","English","","Bruxa Cogumelo","True"
"Thu Feb 11 18:22:55 GMT-03:00 2021","Thu Feb 11 18:49:32 GMT-03:00 2021","English","","Bruxa Cogumelo","True"
"Thu Feb 11 20:33:28 GMT-03:00 2021","Thu Feb 11 21:27:12 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Fri Feb 12 00:27:34 GMT-03:00 2021","Fri Feb 12 01:27:35 GMT-03:00 2021","VamoAí","","Doguinho","True"
"Fri Feb 12 13:44:33 GMT-03:00 2021","Fri Feb 12 15:24:42 GMT-03:00 2021","VamoAí","","Doguinho","True"
"Fri Feb 12 15:24:45 GMT-03:00 2021","Fri Feb 12 16:36:08 GMT-03:00 2021","VamoAí","","Doguinho","True"
"Mon Feb 15 15:36:27 GMT-03:00 2021","Mon Feb 15 16:45:30 GMT-03:00 2021","VamoAí","","Árvore Estrelada","True"
"Mon Feb 15 17:20:37 GMT-03:00 2021","Mon Feb 15 17:36:32 GMT-03:00 2021","English","","Árvore Estrelada","True"
"Mon Feb 15 17:45:32 GMT-03:00 2021","Mon Feb 15 18:04:45 GMT-03:00 2021","English","","Árvore Estrelada","True"
"Mon Feb 15 18:17:06 GMT-03:00 2021","Mon Feb 15 18:43:52 GMT-03:00 2021","English","","Abóbora","True"
"Mon Feb 15 19:13:23 GMT-03:00 2021","Mon Feb 15 19:43:14 GMT-03:00 2021","VamoAí","","Abóbora","True"
"Mon Feb 15 20:01:21 GMT-03:00 2021","Mon Feb 15 21:01:30 GMT-03:00 2021","VamoAí","","Espantalho","True"
"Mon Feb 15 21:08:46 GMT-03:00 2021","Mon Feb 15 21:38:22 GMT-03:00 2021","VamoAí","","Pequena flor azul","True"
"Tue Feb 16 15:23:38 GMT-03:00 2021","Tue Feb 16 17:03:45 GMT-03:00 2021","VamoAí","","Bambu","True"
"Tue Feb 16 19:29:27 GMT-03:00 2021","Tue Feb 16 21:14:36 GMT-03:00 2021","VamoAí","","Bambu","True"
"Wed Feb 17 00:30:11 GMT-03:00 2021","Wed Feb 17 01:00:16 GMT-03:00 2021","VamoAí","","Bambu","True"
"Wed Feb 17 01:09:25 GMT-03:00 2021","Wed Feb 17 01:29:47 GMT-03:00 2021","VamoAí","","Cravo","True"
"Wed Feb 17 15:54:28 GMT-03:00 2021","Wed Feb 17 17:04:36 GMT-03:00 2021","VamoAí","","Guardião do Crepúsculo","True"
"Wed Feb 17 17:43:47 GMT-03:00 2021","Wed Feb 17 18:09:13 GMT-03:00 2021","English","","Trevo de quatro folhas","True"
"Wed Feb 17 18:24:37 GMT-03:00 2021","Wed Feb 17 18:50:01 GMT-03:00 2021","English","","Trevo de quatro folhas","True"
"Wed Feb 17 23:52:18 GMT-03:00 2021","Thu Feb 18 00:17:34 GMT-03:00 2021","VamoAí","","Trevo de quatro folhas","True"
"Thu Feb 18 19:41:39 GMT-03:00 2021","Thu Feb 18 19:56:48 GMT-03:00 2021","English","","Trevo de quatro folhas","True"
"Fri Feb 19 13:35:26 GMT-03:00 2021","Fri Feb 19 15:26:50 GMT-03:00 2021","VamoAí","","Árvore Lunar","True"
"Fri Feb 19 15:35:59 GMT-03:00 2021","Fri Feb 19 16:36:18 GMT-03:00 2021","VamoAí","","Árvore Lunar","True"
"Mon Feb 22 22:09:48 GMT-03:00 2021","Mon Feb 22 22:34:58 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Tue Feb 23 14:41:25 GMT-03:00 2021","Tue Feb 23 16:41:25 GMT-03:00 2021","VamoAí","","Polvorosa","True"
"Tue Feb 23 17:21:18 GMT-03:00 2021","Tue Feb 23 18:24:12 GMT-03:00 2021","VamoAí","","Doguinho","True"
"Tue Feb 23 20:16:09 GMT-03:00 2021","Tue Feb 23 21:01:01 GMT-03:00 2021","VamoAí","","Coral Estrelado","True"
"Wed Feb 24 00:28:14 GMT-03:00 2021","Wed Feb 24 00:57:01 GMT-03:00 2021","VamoAí","","Coral Estrelado","True"
"Wed Feb 24 01:37:56 GMT-03:00 2021","Wed Feb 24 02:09:37 GMT-03:00 2021","VamoAí","","Coral Estrelado","True"
"Wed Feb 24 13:57:07 GMT-03:00 2021","Wed Feb 24 15:30:00 GMT-03:00 2021","VamoAí","","Bichano","True"
"Wed Feb 24 15:30:21 GMT-03:00 2021","Wed Feb 24 16:42:47 GMT-03:00 2021","VamoAí","","Bichano","True"
"Wed Feb 24 18:20:39 GMT-03:00 2021","Wed Feb 24 18:51:38 GMT-03:00 2021","VamoAí","","Espírito da Floresta","True"
"Thu Feb 25 00:06:10 GMT-03:00 2021","Thu Feb 25 00:36:27 GMT-03:00 2021","VamoAí","","Espírito da Floresta","True"
"Thu Feb 25 00:54:42 GMT-03:00 2021","Thu Feb 25 01:21:19 GMT-03:00 2021","VamoAí","","Espírito da Floresta","True"
"Thu Feb 25 14:35:04 GMT-03:00 2021","Thu Feb 25 15:37:48 GMT-03:00 2021","VamoAí","","Cerejeira","True"
"Thu Feb 25 16:00:43 GMT-03:00 2021","Thu Feb 25 17:05:17 GMT-03:00 2021","VamoAí","","Cerejeira","True"
"Thu Feb 25 17:38:50 GMT-03:00 2021","Thu Feb 25 18:41:05 GMT-03:00 2021","VamoAí","","Cerejeira","True"
"Fri Feb 26 00:20:28 GMT-03:00 2021","Fri Feb 26 01:42:19 GMT-03:00 2021","VamoAí","","Espírito da Água","True"
"Fri Feb 26 13:36:17 GMT-03:00 2021","Fri Feb 26 15:36:17 GMT-03:00 2021","VamoAí","","Ginkgo","True"
"Fri Feb 26 15:45:16 GMT-03:00 2021","Fri Feb 26 15:56:28 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Fri Feb 26 15:58:04 GMT-03:00 2021","Fri Feb 26 16:40:27 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Fri Feb 26 23:03:14 GMT-03:00 2021","Fri Feb 26 23:36:30 GMT-03:00 2021","VamoAí","","Abóbora","True"
"Mon Mar 01 00:35:30 GMT-03:00 2021","Mon Mar 01 01:13:49 GMT-03:00 2021","VamoAí","","Abóbora","True"
"Mon Mar 01 01:42:12 GMT-03:00 2021","Mon Mar 01 02:21:39 GMT-03:00 2021","VamoAí","","Abóbora","True"
"Mon Mar 01 13:35:14 GMT-03:00 2021","Mon Mar 01 15:35:14 GMT-03:00 2021","VamoAí","","Cacto","True"
"Mon Mar 01 15:49:44 GMT-03:00 2021","Mon Mar 01 16:36:16 GMT-03:00 2021","VamoAí","","Cacto","True"
"Mon Mar 01 17:32:37 GMT-03:00 2021","Mon Mar 01 18:38:01 GMT-03:00 2021","VamoAí","","Árvore Enamorada","True"
"Mon Mar 01 18:55:10 GMT-03:00 2021","Mon Mar 01 20:07:29 GMT-03:00 2021","VamoAí","","Árvore Enamorada","True"
"Mon Mar 01 20:34:26 GMT-03:00 2021","Mon Mar 01 21:16:23 GMT-03:00 2021","VamoAí","","Árvore Enamorada","True"
"Tue Mar 02 14:19:47 GMT-03:00 2021","Tue Mar 02 15:28:12 GMT-03:00 2021","VamoAí","","Cedro","True"
"Tue Mar 02 15:46:51 GMT-03:00 2021","Tue Mar 02 16:47:05 GMT-03:00 2021","VamoAí","","Ninho de passarinho","True"
"Tue Mar 02 17:11:15 GMT-03:00 2021","Tue Mar 02 18:19:20 GMT-03:00 2021","VamoAí","","Ninho de passarinho","True"
"Tue Mar 02 23:19:59 GMT-03:00 2021","Wed Mar 03 00:20:53 GMT-03:00 2021","VamoAí","","Ninho de passarinho","True"
"Wed Mar 03 13:34:58 GMT-03:00 2021","Wed Mar 03 15:34:58 GMT-03:00 2021","VamoAí","","Ninho de passarinho","True"
"Wed Mar 03 15:35:22 GMT-03:00 2021","Wed Mar 03 16:41:06 GMT-03:00 2021","VamoAí","","Ninho de passarinho","True"
"Wed Mar 03 17:42:36 GMT-03:00 2021","Wed Mar 03 18:46:38 GMT-03:00 2021","VamoAí","","Árvore Estrelada","True"
"Thu Mar 04 01:03:56 GMT-03:00 2021","Thu Mar 04 01:51:12 GMT-03:00 2021","VamoAí","","Pequena flor azul","True"
"Thu Mar 04 14:55:22 GMT-03:00 2021","Thu Mar 04 15:57:14 GMT-03:00 2021","VamoAí","","Bambu","True"
"Thu Mar 04 16:06:11 GMT-03:00 2021","Thu Mar 04 17:32:52 GMT-03:00 2021","VamoAí","","Bambu","True"
"Thu Mar 04 18:11:42 GMT-03:00 2021","Thu Mar 04 18:49:36 GMT-03:00 2021","VamoAí","","Cravo","True"
"Fri Mar 05 13:36:43 GMT-03:00 2021","Fri Mar 05 15:36:43 GMT-03:00 2021","VamoAí","","Espantalho","True"
"Fri Mar 05 15:40:48 GMT-03:00 2021","Fri Mar 05 15:54:22 GMT-03:00 2021","VamoAí","","Espantalho","True"
"Fri Mar 05 15:58:26 GMT-03:00 2021","Fri Mar 05 16:39:51 GMT-03:00 2021","VamoAí","","Trevo de quatro folhas","True"
"Fri Mar 05 18:00:20 GMT-03:00 2021","Fri Mar 05 18:26:29 GMT-03:00 2021","VamoAí","","Trevo de quatro folhas","True"
"Sat Mar 06 00:58:31 GMT-03:00 2021","Sat Mar 06 01:31:06 GMT-03:00 2021","VamoAí","","Trevo de quatro folhas","True"
"Sat Mar 06 17:36:15 GMT-03:00 2021","Sat Mar 06 18:52:07 GMT-03:00 2021","VamoAí","","Árvore Lunar","True"
"Sun Mar 07 00:01:51 GMT-03:00 2021","Sun Mar 07 01:02:07 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Sun Mar 07 16:20:05 GMT-03:00 2021","Sun Mar 07 17:23:27 GMT-03:00 2021","VamoAí","","Guardião do Crepúsculo","True"
"Sun Mar 07 17:36:04 GMT-03:00 2021","Sun Mar 07 18:18:41 GMT-03:00 2021","VamoAí","","Arbusto","True"
"Mon Mar 08 01:09:43 GMT-03:00 2021","Mon Mar 08 01:46:09 GMT-03:00 2021","VamoAí","","Arbusto","True"
"Mon Mar 08 13:34:58 GMT-03:00 2021","Mon Mar 08 15:34:58 GMT-03:00 2021","VamoAí","","Doguinho","True"
"Mon Mar 08 15:35:13 GMT-03:00 2021","Mon Mar 08 16:41:45 GMT-03:00 2021","VamoAí","","Doguinho","True"
"Mon Mar 08 18:24:41 GMT-03:00 2021","Mon Mar 08 18:59:21 GMT-03:00 2021","VamoAí","","Doguinho","True"
"Mon Mar 08 19:15:12 GMT-03:00 2021","Mon Mar 08 20:42:19 GMT-03:00 2021","VamoAí","","Doguinho","True"
"Mon Mar 08 23:20:36 GMT-03:00 2021","Tue Mar 09 00:24:35 GMT-03:00 2021","VamoAí","","Doguinho","True"
"Tue Mar 09 15:18:08 GMT-03:00 2021","Tue Mar 09 16:34:50 GMT-03:00 2021","VamoAí","","Polvorosa","True"
"Tue Mar 09 16:55:22 GMT-03:00 2021","Tue Mar 09 18:20:00 GMT-03:00 2021","VamoAí","","Polvorosa","True"
"Tue Mar 09 18:20:08 GMT-03:00 2021","Tue Mar 09 19:20:42 GMT-03:00 2021","VamoAí","","Polvorosa","True"
"Tue Mar 09 21:12:09 GMT-03:00 2021","Tue Mar 09 21:37:34 GMT-03:00 2021","VamoAí","","Polvorosa","True"
"Wed Mar 10 01:02:44 GMT-03:00 2021","Wed Mar 10 01:27:46 GMT-03:00 2021","Programing","","Coral Estrelado","True"
"Wed Mar 10 13:38:12 GMT-03:00 2021","Wed Mar 10 16:08:05 GMT-03:00 2021","VamoAí","","Bichano","True"
"Wed Mar 10 16:12:30 GMT-03:00 2021","Wed Mar 10 16:32:33 GMT-03:00 2021","VamoAí","","Coral Estrelado","True"
"Thu Mar 11 15:08:49 GMT-03:00 2021","Thu Mar 11 16:54:00 GMT-03:00 2021","VamoAí","","Cerejeira","True"
"Thu Mar 11 16:58:14 GMT-03:00 2021","Thu Mar 11 19:58:14 GMT-03:00 2021","VamoAí","","Espírito da Floresta","True"
"Fri Mar 12 13:35:58 GMT-03:00 2021","Fri Mar 12 15:35:58 GMT-03:00 2021","VamoAí","","Ginkgo","True"
"Fri Mar 12 15:43:02 GMT-03:00 2021","Fri Mar 12 16:34:57 GMT-03:00 2021","VamoAí","","Ginkgo","True"
"Sat Mar 13 11:25:26 GMT-03:00 2021","Sat Mar 13 12:00:03 GMT-03:00 2021","Programing","","Espírito da Água","True"
"Sat Mar 13 18:57:45 GMT-03:00 2021","Sat Mar 13 20:09:44 GMT-03:00 2021","VamoAí","","Árvore Enamorada","True"
"Sat Mar 13 20:22:50 GMT-03:00 2021","Sat Mar 13 21:23:00 GMT-03:00 2021","VamoAí","","Árvore Enamorada","True"
"Sun Mar 14 00:25:39 GMT-03:00 2021","Sun Mar 14 02:00:30 GMT-03:00 2021","VamoAí","","Árvore Enamorada","True"
"Sun Mar 14 20:19:19 GMT-03:00 2021","Sun Mar 14 21:53:00 GMT-03:00 2021","VamoAí","","Cacto","True"
"Sun Mar 14 22:01:04 GMT-03:00 2021","Sun Mar 14 22:43:00 GMT-03:00 2021","VamoAí","","Abóbora","True"
"Mon Mar 15 00:33:19 GMT-03:00 2021","Mon Mar 15 01:47:00 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Mon Mar 15 02:07:09 GMT-03:00 2021","Mon Mar 15 02:44:14 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Mon Mar 15 10:03:20 GMT-03:00 2021","Mon Mar 15 10:28:24 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Mon Mar 15 10:37:38 GMT-03:00 2021","Mon Mar 15 11:21:06 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Mon Mar 15 11:43:32 GMT-03:00 2021","Mon Mar 15 12:08:35 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Mon Mar 15 13:37:33 GMT-03:00 2021","Mon Mar 15 15:37:33 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Mon Mar 15 15:43:12 GMT-03:00 2021","Mon Mar 15 16:32:53 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Sat Mar 20 18:13:13 GMT-03:00 2021","Sat Mar 20 18:41:00 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Sat Mar 20 19:20:50 GMT-03:00 2021","Sat Mar 20 20:21:04 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Sat Mar 20 20:53:08 GMT-03:00 2021","Sat Mar 20 21:18:37 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Sat Mar 20 23:46:09 GMT-03:00 2021","Sun Mar 21 00:16:00 GMT-03:00 2021","VamoAí","","Bruxa Cogumelo","True"
"Sun Mar 21 02:01:41 GMT-03:00 2021","Sun Mar 21 02:13:12 GMT-03:00 2021","Reading","","Pequena flor azul","False"
"Sun Mar 21 16:35:00 GMT-03:00 2021","Sun Mar 21 17:36:00 GMT-03:00 2021","VamoAí","","Ninho de passarinho","True"
"Sun Mar 21 19:40:45 GMT-03:00 2021","Sun Mar 21 20:53:00 GMT-03:00 2021","VamoAí","","Árvore Estrelada","True"
"Sun Mar 21 23:05:03 GMT-03:00 2021","Mon Mar 22 00:02:00 GMT-03:00 2021","VamoAí","","Cravo","True"
"Mon Mar 22 00:41:37 GMT-03:00 2021","Mon Mar 22 01:08:46 GMT-03:00 2021","VamoAí","","Cravo","True"
"Mon Mar 22 01:08:48 GMT-03:00 2021","Mon Mar 22 01:46:49 GMT-03:00 2021","VamoAí","","Cravo","True"
"Mon Mar 22 13:43:34 GMT-03:00 2021","Mon Mar 22 15:43:34 GMT-03:00 2021","VamoAí","","Cedro","True"
"Mon Mar 22 15:48:59 GMT-03:00 2021","Mon Mar 22 16:39:06 GMT-03:00 2021","VamoAí","","Trevo de quatro folhas","True"
"Mon Mar 22 18:26:02 GMT-03:00 2021","Mon Mar 22 18:26:02 GMT-03:00 2021","VamoAí","","Trevo de quatro folhas","True"
"Mon Mar 22 18:26:02 GMT-03:00 2021","Mon Mar 22 18:26:02 GMT-03:00 2021","VamoAí","","Trevo de quatro folhas","True"
"Mon Mar 22 19:31:27 GMT-03:00 2021","Mon Mar 22 19:56:27 GMT-03:00 2021","VamoAí","","Pata de Urso","True"
"Tue Mar 23 00:34:06 GMT-03:00 2021","Tue Mar 23 00:59:06 GMT-03:00 2021","VamoAí","","Pata de Urso","True"
"Tue Mar 23 14:01:37 GMT-03:00 2021","Tue Mar 23 15:19:05 GMT-03:00 2021","VamoAí","","Bichano","True"
"Tue Mar 23 16:14:23 GMT-03:00 2021","Tue Mar 23 17:17:52 GMT-03:00 2021","VamoAí","","Bichano","True"
"Tue Mar 23 18:02:16 GMT-03:00 2021","Tue Mar 23 18:27:16 GMT-03:00 2021","100 days of code","","Arbusto","True"
"Tue Mar 23 18:02:16 GMT-03:00 2021","Tue Mar 23 18:27:16 GMT-03:00 2021","VamoAí","","Arbusto","True"
"Tue Mar 23 19:49:59 GMT-03:00 2021","Tue Mar 23 20:33:00 GMT-03:00 2021","VamoAí","","Arbusto","True"
"Wed Mar 24 00:40:56 GMT-03:00 2021","Wed Mar 24 01:10:19 GMT-03:00 2021","VamoAí","","Arbusto","True"
"Wed Mar 24 01:18:58 GMT-03:00 2021","Wed Mar 24 01:49:10 GMT-03:00 2021","VamoAí","","Arbusto","True"
"Wed Mar 24 11:51:37 GMT-03:00 2021","Wed Mar 24 12:16:59 GMT-03:00 2021","VamoAí","","Arbusto","True"
"Wed Mar 24 13:41:59 GMT-03:00 2021","Wed Mar 24 16:41:59 GMT-03:00 2021","VamoAí","","Árvore Estrelada","True"
"Wed Mar 24 18:49:04 GMT-03:00 2021","Wed Mar 24 19:17:31 GMT-03:00 2021","VamoAí","","Coral Estrelado","True"
"Wed Mar 24 20:11:08 GMT-03:00 2021","Wed Mar 24 21:01:27 GMT-03:00 2021","VamoAí","","Coral Estrelado","True"
"Thu Mar 25 00:21:00 GMT-03:00 2021","Thu Mar 25 00:53:18 GMT-03:00 2021","VamoAí","","Coral Estrelado","True"
"Thu Mar 25 14:37:06 GMT-03:00 2021","Thu Mar 25 15:37:26 GMT-03:00 2021","VamoAí","","Bichano","True"
"Thu Mar 25 15:48:27 GMT-03:00 2021","Thu Mar 25 16:58:18 GMT-03:00 2021","VamoAí","","Bichano","True"
"Thu Mar 25 17:53:28 GMT-03:00 2021","Thu Mar 25 18:54:07 GMT-03:00 2021","VamoAí","","Bichano","True"
"Fri Mar 26 01:03:48 GMT-03:00 2021","Fri Mar 26 01:52:06 GMT-03:00 2021","100 days of code","","Tulipa","True"
"Fri Mar 26 10:57:57 GMT-03:00 2021","Fri Mar 26 11:24:01 GMT-03:00 2021","VamoAí","","Tulipa","True"
"Fri Mar 26 13:42:20 GMT-03:00 2021","Fri Mar 26 16:36:54 GMT-03:00 2021","VamoAí","","Ginkgo","True"
"Fri Mar 26 20:33:29 GMT-03:00 2021","Fri Mar 26 22:01:00 GMT-03:00 2021","100 days of code","","Arbusto","True"
"Sat Mar 27 11:57:20 GMT-03:00 2021","Sat Mar 27 12:22:54 GMT-03:00 2021","VamoAí","","Arbusto","True"
